Id,SalePrice
1630,290538.23771074595
1631,195216.78404368504
1632,229850.41592734627
1633,171080.22540127765
1634,186882.24571093713
1635,182125.8082228044
1636,172045.31058108856
1637,185925.95745287693
1638,198595.96057830952
1639,183413.6318812983
1640,226051.65117969498
1641,177246.89115249127
1642,214193.42565796568
1643,217777.12995894026
1644,215447.39451318444
1645,187949.74987904562
1646,155030.1708875809
1647,161360.05447032084
1648,142480.82025262175
1649,137724.13113120815
1650,124043.0473588392
1651,123562.843571529
1652,101228.96851947837
1653,101630.37770258245
1654,154790.62991961648
1655,146561.5768407527
1656,152299.29382734644
1657,155029.73312300348
1658,157706.5664410043
1659,125739.77238783533
1660,148678.52655828962
1661,383912.40147426975
1662,321007.1722054673
1663,359260.02989418386
1664,386048.98704824416
1665,308053.19330566074
1666,317092.1025892877
1667,328565.2416357061
1668,322217.0990191845
1669,279360.8321483815
1670,323916.84480704623
1671,267387.5337483962
1672,371502.6176492541
1673,288664.0397502205
1674,248630.48301906462
1675,198142.70723752573
1676,195861.6463809061
1677,208046.62970965076
1678,379783.1862035903
1679,361801.77970824024
1680,301315.9077460727
1681,241250.1746872514
1682,306763.28606734984
1683,195596.01179086053
1684,183929.9631599325
1685,182269.64824503072
1686,182847.65108453037
1687,173330.16600733827
1688,195037.25971979782
1689,194291.94796427785
1690,189798.66166634107
1691,182209.27163555272
1692,244018.7878482131
1693,173429.6437885595
1694,183178.2463862585
1695,170879.03251820433
1696,260754.7576338375
1697,170705.29727049265
1698,318727.29459174845
1699,316452.0300007107
1700,242667.28164834893
1701,259340.01078154452
1702,253842.24193446734
1703,258486.68096560877
1704,282810.02091980993
1705,230243.39017550516
1706,367419.45045467914
1707,211253.18203886913
1708,204047.654132568
1709,258429.43693408652
1710,220495.58078999424
1711,256147.4920841771
1712,261831.30708744723
1713,263022.73860155436
1714,217113.43404961668
1715,197675.17330250482
1716,176439.36574359488
1717,164159.29695289803
1718,134271.8762006291
1719,205012.5959348223
1720,235645.13774076043
1721,163341.64388264035
1722,127006.95320545498
1723,156769.0555017802
1724,214691.63201641204
1725,225805.36098567618
1726,191261.77996002568
1727,184393.88855150822
1728,187673.2257569112
1729,163241.460141431
1730,150709.4469947693
1731,126514.61444256795
1732,129643.65722770388
1733,126268.58383610194
1734,130282.73000488635
1735,133680.49717548408
1736,123093.23478403091
1737,268990.37497377786
1738,215246.54430029634
1739,251705.31787513808
1740,228877.14196233067
1741,184438.4612681495
1742,168941.50445042676
1743,174157.25747000292
1744,248997.98905922569
1745,202424.86005862412
1746,191344.7550134872
1747,199510.53116986054
1748,201124.38798465094
1749,162783.31070186972
1750,140282.24157672006
1751,210289.75882858087
1752,123356.99398936403
1753,156678.93864598736
1754,191436.4655029931
1755,166551.50157077404
1756,123824.4912486432
1757,121500.31098252228
1758,150819.66161941126
1759,163144.83574583413
1760,161919.55541553674
1761,151330.55993824181
1762,174376.17715047972
1763,167152.48338616636
1764,122996.5358496463
1765,169348.63710254247
1766,173099.22595032837
1767,197493.3263083611
1768,142737.22820971865
1769,161686.16058344732
1770,140894.50962165822
1771,135269.71871345936
1772,141525.07497545617
1773,137543.4305611069
1774,155821.11537665065
1775,132955.88125090534
1776,119162.75882423512
1777,113461.2681877368
1778,131153.58421333338
1779,123240.26879070264
1780,161101.8331300484
1781,134171.53936749487
1782,103616.66136629558
1783,137313.3596131874
1784,108832.66474401746
1785,121717.7981414597
1786,154693.2234354291
1787,160958.9511659355
1788,81692.72444175725
1789,106594.06545659524
1790,100528.44788666515
1791,174831.5531484127
1792,148660.54791791717
1793,146376.89470545918
1794,134619.80588706982
1795,133548.24724308908
1796,125638.28068990521
1797,116823.6735047256
1798,128639.34046014103
1799,109928.9513165248
1800,129511.2294532995
1801,133517.04611362139
1802,134339.24651536535
1803,156694.85149370428
1804,142514.19195753743
1805,136945.96226425268
1806,118897.86224581194
1807,132510.17602177468
1808,120821.82673628262
1809,121110.04480028454
1810,140391.9127594992
1811,113455.5439140469
1812,105896.49133852469
1813,120323.11709342904
1814,103129.5661491508
1815,79877.60494348878
1816,104100.13332078917
1817,135942.80623847002
1818,143641.86665536472
1819,122110.8199344132
1820,88410.1846997013
1821,117267.67685419171
1822,146067.97215022982
1823,78993.64866807334
1824,132627.22975503956
1825,133270.56339129232
1826,110172.383857447
1827,110569.848722238
1828,132227.0788472339
1829,116975.01546844355
1830,137195.34405628117
1831,142832.58178894772
1832,122101.19587427781
1833,141797.76893732153
1834,128647.63636126611
1835,136613.79481363934
1836,129058.16613405678
1837,98229.27621422903
1838,125821.06973919203
1839,99619.4499490669
1840,140087.61699387286
1841,136607.54037447827
1842,101023.88614960897
1843,143772.37137968533
1844,137732.98686594283
1845,143771.8069374219
1846,152929.59824897713
1847,158971.57014222044
1848,77337.20358415174
1849,118452.47588663423
1850,125548.09968785377
1851,149900.53827535833
1852,129369.50906643242
1853,143847.5751452595
1854,163340.40445351013
1855,152515.35089061013
1856,217686.313526592
1857,157358.10791588394
1858,140058.7278304296
1859,126479.7212387445
1860,150789.71543498337
1861,126364.29443061119
1862,250264.2254651116
1863,244668.10358028425
1864,244668.10358028425
1865,299241.57002672966
1866,312522.8144998039
1867,231929.0828671567
1868,288109.7924121266
1869,199533.38114484647
1870,213913.5367249978
1871,252610.1589305591
1872,183526.0940015602
1873,222073.01181953488
1874,140174.2133979317
1875,195527.05114036842
1876,195242.18700762713
1877,211543.60390302804
1878,217954.1788871629
1879,130397.74601318166
1880,135784.8481032823
1881,246787.1607589085
1882,247988.62762760112
1883,199056.4970660355
1884,208684.70218219302
1885,233230.2691190582
1886,283075.89379075967
1887,204547.57087613948
1888,263102.0829824232
1889,176954.49464950163
1890,134290.65809398404
1891,137889.19722947862
1892,115632.950059561
1893,135351.80061721202
1894,134499.5261799148
1895,148834.85492490928
1896,122616.92145908138
1897,124037.58780557787
1898,116280.08263716998
1899,139874.70906782008
1900,126230.32741381621
1901,150978.08186679526
1902,136913.7845293006
1903,175477.73122729285
1904,135346.0045896643
1905,180586.36191045688
1906,155517.35544243475
1907,181618.78676412857
1908,117786.77851091538
1909,134987.8188812716
1910,127179.05857947802
1911,185002.04450963976
1912,245858.40162124898
1913,156692.20210693157
1914,83634.03821024907
1915,282644.00167958357
1916,90221.8949668306
1917,247700.89072721225
1918,135310.0761746656
1919,156707.82958032444
1920,177799.6927501811
1921,344783.6708046067
1922,295685.0747950947
1923,194086.69054859632
1924,221066.50983109605
1925,215067.74953608948
1926,361310.38908715587
1927,135326.26602031747
1928,163760.0818246456
1929,121594.69148805737
1930,136174.1530899394
1931,142611.6251919959
1932,143405.81869509065
1933,172508.900642665
1934,182478.30864967647
1935,178462.73637973034
1936,184931.13989959843
1937,182001.0121191386
1938,182951.0023526828
1939,231673.31679001407
1940,195213.1419716341
1941,183493.95089671892
1942,187835.24856289057
1943,197200.79729601613
1944,313789.9729504664
1945,343403.95676991425
1946,159723.4763510571
1947,280317.33790635964
1948,167400.42586191598
1949,233010.69828994272
1950,171341.1272056937
1951,238347.992409849
1952,218169.71370430515
1953,169527.16176943725
1954,187301.20668300302
1955,133264.8427077276
1956,252371.1251759877
1957,165042.88410016868
1958,293525.9287607251
1959,148698.7001915863
1960,120274.67461551065
1961,123464.4040315007
1962,102437.58789093416
1963,104066.79001691785
1964,113610.60969255479
1965,150649.19508868945
1966,142717.03450238035
1967,278577.5811778105
1968,360355.3772683356
1969,364496.5068713879
1970,374733.4584044146
1971,361779.60918890627
1972,334640.5714744767
1973,259155.40481709933
1974,301700.9576639335
1975,361249.2513076961
1976,266871.76672604727
1977,329540.3038782777
1978,331324.6037411049
1979,313263.64287712774
1980,201592.68671945258
1981,316335.5593737603
1982,212738.93835189132
1983,209591.99939550096
1984,178217.1002055921
1985,216197.3882081844
1986,218688.41657610924
1987,183653.8065630479
1988,186623.19284066942
1989,196202.3728654383
1990,216288.55764283368
1991,207236.20654911204
1992,207206.98208785392
1993,180483.90176020694
1994,222809.7889289798
1995,185459.7109268465
1996,251595.57020631857
1997,311116.81810216105
1998,314478.8801731814
1999,249470.7555717428
2000,298085.1452495161
2001,274255.7627589069
2002,240817.32552289873
2003,248080.48737315915
2004,259923.77200397986
2005,222389.47184158486
2006,209360.26106937212
2007,253518.4365112803
2008,199106.58599614134
2009,197639.02280991312
2010,198363.01305699692
2011,137840.4552137846
2012,185664.40743434778
2013,188273.05578563994
2014,192780.27256370458
2015,197194.09814640385
2016,197069.61676018927
2017,198526.38219059395
2018,129707.00491849783
2019,133033.67252080864
2020,118029.88124332724
2021,120904.27567572032
2022,174270.22074660467
2023,150087.5046062927
2024,246679.97052683777
2025,304127.3149128957
2026,185021.74031301372
2027,159175.9205181168
2028,160453.55978048325
2029,167820.58880789034
2030,251331.34452568516
2031,207708.77829381163
2032,223750.5548106438
2033,237500.8548690988
2034,165432.45665864492
2035,199061.31926061734
2036,182737.84424166553
2037,186288.0259695082
2038,248808.9951250104
2039,194780.4077494232
2040,260471.81182699534
2041,226498.06132807417
2042,199966.63731577786
2043,166850.36962628798
2044,175395.13943474603
2045,200558.43198494686
2046,145765.85378019107
2047,149740.4181003033
2048,132340.0358240651
2049,145526.7272438455
2050,168755.7985631474
2051,115512.4629164696
2052,137599.5796082655
2053,141589.38004068512
2054,98648.89257059945
2055,166142.1013805134
2056,136829.8574378687
2057,129434.26388068718
2058,212679.60324631358
2059,140859.71486943468
2060,163197.9944249113
2061,168389.54061780314
2062,136173.64893706795
2063,115520.58004263416
2064,139220.4882444444
2065,121232.32608006202
2066,169204.89108939184
2067,135413.75995619284
2068,150771.91408719154
2069,93410.85186250758
2070,110606.04683848363
2071,105885.93787476725
2072,139247.12287653776
2073,139443.82039991146
2074,168902.7091569964
2075,142011.27959758404
2076,120598.09738064611
2077,144248.32905082684
2078,130127.4697880244
2079,132507.04099147132
2080,118545.25160947537
2081,126733.66041884007
2082,135284.8622134893
2083,138990.5868528172
2084,114505.24680412693
2085,130730.80127208232
2086,122916.15294324537
2087,125261.64415932473
2088,111242.89794096214
2089,95000.86047290562
2090,129409.38267372458
2091,121204.08035354679
2092,131150.82662288126
2093,130098.80280574862
2094,106893.39066033871
2095,142000.38113303107
2096,91449.43379866757
2097,98558.31267599075
2098,138761.28749984337
2099,82859.55335579078
2100,114985.94485965605
2101,131502.6522270522
2102,130813.77152151793
2103,109352.5577723644
2104,135275.3775911712
2105,122217.12904084809
2106,94997.02319693218
2107,185197.51526555463
2108,118113.8057026543
2109,113671.55275038906
2110,130774.2887940878
2111,136246.6014133918
2112,139534.23251361898
2113,119493.23456913291
2114,114984.51664902212
2115,146922.01023115608
2116,117048.22356055422
2117,141967.7378556016
2118,125906.41186850629
2119,110702.29098388045
2120,115586.48136768438
2121,99290.26362900263
2122,111364.94897618561
2123,99699.02455157701
2124,156325.8997749825
2125,137830.2603745785
2126,151463.39489806892
2127,145370.9163997531
2128,127625.58068882917
2129,104667.76502097203
2130,134391.64565326355
2131,149956.95594260775
2132,120995.18689016665
2133,120919.95447808094
2134,125158.14949422181
2135,109692.03875570517
2136,100242.45999403555
2137,123701.32981757956
2138,136982.73439159276
2139,151421.9849691727
2140,134193.4142229089
2141,141104.2664199405
2142,136861.89697594818
2143,141979.10707149835
2144,133055.64969381283
2145,133494.8380405874
2146,146027.34939693433
2147,159874.7571608353
2148,126586.72120960981
2149,136597.2990700169
2150,198031.119828637
2151,116882.64790976122
2152,163677.1854085671
2153,155245.2091665912
2154,105588.64661257528
2155,129520.09631585145
2156,240030.48312640376
2157,236392.49130403998
2158,231317.5512124315
2159,205646.77822360047
2160,181234.93991499158
2161,246405.6656904396
2162,334003.24961130944
2163,333952.24662733014
2164,244354.9439599202
2165,176490.04170854468
2166,142145.9785616514
2167,205335.6430504695
2168,199763.11670079
2169,195761.02290345824
2170,211955.7333201098
2171,144052.0192344177
2172,140617.1802442443
2173,154159.58382237432
2174,232199.50233773692
2175,269734.17032941454
2176,303584.14864665817
2177,239275.56563742657
2178,212799.83637019442
2179,147014.15976967072
2180,212857.66243190624
2181,202255.84285308566
2182,229589.6724634013
2183,199036.3288667662
2184,134424.2766783987
2185,130104.92374106552
2186,144302.56896878188
2187,148940.13344797966
2188,151209.72371882174
2189,203678.0204163245
2190,93687.85153446408
2191,94503.0203545816
2192,92319.41100055342
2193,99691.07150471909
2194,103446.73170818955
2195,120857.89764417586
2196,112999.80127048318
2197,124302.50981552861
2198,153279.9705854102
2199,161393.14136052475
2200,128715.69394767212
2201,131469.61817904236
2202,164610.02480368162
2203,153227.08560919616
2204,166874.38549402033
2205,120613.00933997921
2206,131530.53432295885
2207,172751.7878750549
2208,201583.87486421398
2209,190962.15524091243
2210,120162.71564535053
2211,111341.75245253813
2212,113027.25943685058
2213,103712.36925560143
2214,140821.6442589715
2215,105622.91948824632
2216,149306.92912020007
2217,97349.83018090554
2218,96790.93455669802
2219,89187.83831936715
2220,95453.57621376663
2221,284596.00151986413
2222,257259.0631437198
2223,281267.9640864467
2224,216400.5760250068
2225,138375.55763231538
2226,201131.10737668883
2227,199716.7673772511
2228,266271.1369139684
2229,226203.2733095759
2230,163174.02500435838
2231,210232.74946199864
2232,188360.05739424453
2233,184265.17099350027
2234,233714.36048321525
2235,234409.11006518686
2236,260307.0242822688
2237,331124.7598512529
2238,197923.15746796917
2239,120273.08606237834
2240,164222.1312287829
2241,148294.24235689937
2242,131497.14146132045
2243,129309.95413187989
2244,104589.76825571226
2245,102594.76286750262
2246,141225.7940351739
2247,108782.59844369518
2248,125005.74053107975
2249,128333.40844773815
2250,135383.63354348182
2251,130979.77345780212
2252,177495.62111629726
2253,161375.69032908778
2254,177442.67960446604
2255,188846.42963341126
2256,183872.89033800262
2257,202790.86478606827
2258,176107.34573106325
2259,181353.16271908343
2260,155608.23444882827
2261,173663.30496785432
2262,196303.72033187482
2263,325757.6469703547
2264,359238.25994777575
2265,157280.66041778272
2266,255175.86796950505
2267,320399.4993454727
2268,346129.4015504834
2269,161780.8106830357
2270,183044.2199900594
2271,207475.03787863062
2272,198017.79886359497
2273,168232.19094108738
2274,171252.38241212143
2275,168184.38849890349
2276,174627.45787326773
2277,178474.27697772303
2278,147547.5933032434
2279,126713.38509269773
2280,118299.04635813291
2281,188167.14071768048
2282,193667.75587814482
2283,105174.80550303751
2284,116326.73589826388
2285,136630.67293471322
2286,127704.4323721973
2287,334521.43058002135
2288,276877.5950996044
2289,326745.09987425036
2290,367289.3492170916
2291,313943.8720382084
2292,370639.75450200954
2293,372073.59822369687
2294,354856.82693261374
2295,372836.3904663468
2296,260826.0732925366
2297,291378.98526067723
2298,322941.4101065404
2299,330269.2445260457
2300,308956.0660290093
2301,279711.6281210341
2302,241846.0980207501
2303,238756.5003751234
2304,237882.94748706536
2305,190716.45057534898
2306,192197.03058896866
2307,198826.16341200477
2308,227965.2413201006
2309,262198.55705576064
2310,212182.838215591
2311,203661.633852218
2312,174452.30450490123
2313,183682.65510608914
2314,180508.56515644328
2315,184815.54613822067
2316,194616.80953742538
2317,187886.05523651247
2318,185842.31535623583
2319,184823.93623728998
2320,188741.9576416607
2321,232804.71209151967
2322,187163.17002358093
2323,174170.66190552668
2324,179382.6863028039
2325,219226.26450724638
2326,176150.67327481735
2327,207823.5762803315
2328,214908.86110500374
2329,186330.20914183298
2330,183502.271016171
2331,325245.29760334105
2332,333820.3937328733
2333,295575.66837321495
2334,260864.8849144527
2335,259545.04987351137
2336,297617.4651716045
2337,197355.50673360034
2338,258711.07061193496
2339,233116.3935429296
2340,359962.508719739
2341,220063.1920903971
2342,225712.7334698149
2343,222889.72217475247
2344,222531.7128618691
2345,231277.4914308147
2346,205819.39639451163
2347,200722.81665071973
2348,218882.13383726048
2349,176832.6938229954
2350,269093.53631913965
2351,249590.17351577934
2352,254815.72515591522
2353,264639.9454613336
2354,129050.0276312119
2355,136659.48621320893
2356,152674.60219499277
2357,206619.1213733878
2358,201962.5244294204
2359,127122.9415358389
2360,123070.50159701348
2361,136150.46961340026
2362,247426.82149647584
2363,141943.42954379576
2364,150618.63781967663
2365,209217.3562201312
2366,185193.38283364178
2367,221320.17689803545
2368,204450.1433672594
2369,220789.73050215817
2370,168100.98286739783
2371,169649.40417987414
2372,186457.54204080504
2373,238062.95009426138
2374,263221.2499512736
2375,229359.6626558153
2376,242586.59572022659
2377,270740.4522231949
2378,145328.7641994994
2379,184860.86815134948
2380,145497.99357819976
2381,161959.28146281576
2382,185615.875180444
2383,210791.2832625752
2384,233327.22418427066
2385,155872.1719618914
2386,139141.4003055655
2387,136246.63486936255
2388,113040.45406702072
2389,130870.15557081654
2390,142913.46656179763
2391,136974.48468299926
2392,119112.15308046542
2393,158601.93362959736
2394,145415.7692775905
2395,185994.24438787645
2396,146476.92692349345
2397,193290.45681268367
2398,129987.60593915643
2399,80161.83107378813
2400,77313.31107764499
2401,118016.2175070401
2402,137511.55217600937
2403,143376.25633172458
2404,149298.58847038937
2405,157672.550395466
2406,130984.29314284628
2407,128089.65931275935
2408,137651.1098665401
2409,136164.18598101553
2410,165162.60570748983
2411,123803.14974482753
2412,155162.33798795438
2413,136276.09784751863
2414,130786.88400605877
2415,139100.73850396462
2416,121729.67952288807
2417,129582.36792088397
2418,126097.20084643317
2419,137028.40374500366
2420,128999.48440844199
2421,149435.40314989732
2422,119056.33349602207
2423,129876.29772240453
2424,150354.82578481242
2425,200172.16819093504
2426,137452.5993545188
2427,131114.2969830779
2428,156817.69109365705
2429,123978.28590658131
2430,128445.69558012336
2431,126458.80622165692
2432,136186.23102373435
2433,140483.4519417863
2434,138228.8850046412
2435,149408.09938275017
2436,116477.37876401602
2437,118063.94766544971
2438,128806.47323825458
2439,115651.64338121239
2440,121963.756799483
2441,108047.60506393226
2442,109309.31761584894
2443,119597.20524046793
2444,132309.79971949972
2445,95213.14919639665
2446,140738.41302072076
2447,173653.22586771206
2448,144867.2680155281
2449,113711.13949615543
2450,146451.4383890098
2451,130828.07367873419
2452,181898.89448666974
2453,101844.60635533233
2454,126362.83404143591
2455,114585.31391998898
2456,128059.6850515984
2457,120771.65384497606
2458,117706.81485772035
2459,109878.56434900599
2460,134097.0324842385
2461,117234.24797290891
2462,132297.29276588355
2463,115956.01213178855
2464,156009.02869292523
2465,133668.67040508968
2466,124046.91764166299
2467,136962.98463044668
2468,100194.42556359993
2469,103377.87402578413
2470,177302.2919663041
2471,167395.65411794913
2472,160722.33092674217
2473,123402.17689821539
2474,113811.32188038924
2475,189303.54868811733
2476,112930.22366657495
2477,129286.2067841848
2478,161160.65088646888
2479,120328.38893858774
2480,144858.07543333602
2481,132398.6570955167
2482,131557.92668932994
2483,124597.28765797037
2484,125684.01568475812
2485,125817.57861377511
2486,151705.70580471333
2487,188790.04532559117
2488,133991.01470170674
2489,150018.43765344546
2490,146608.3667871185
2491,100837.28918191607
2492,185805.23033499543
2493,145415.3239334212
2494,155430.8386128366
2495,106223.32763307379
2496,207142.03603773998
2497,146871.9983462441
2498,120797.15574441577
2499,104205.962957461
2500,136517.30864536096
2501,138221.25406214452
2502,146465.87981728738
2503,116259.33804781825
2504,182214.73170066517
2505,214716.52873038483
2506,260022.01239137995
2507,286954.93337576225
2508,259553.94592074514
2509,230252.19629464086
2510,227894.65030089268
2511,190704.38502188207
2512,208211.23328447618
2513,212465.21140618966
2514,200215.5849797589
2515,144346.2996981874
2516,171140.3611103543
2517,134960.8430475597
2518,145416.341443341
2519,216570.7398360518
2520,206478.54859463417
2521,196402.40290577873
2522,214276.02802265377
2523,135527.9679634116
2524,137265.1685018107
2525,140982.89140719327
2526,135004.1947670028
2527,122731.26643624376
2528,132465.8079764517
2529,127085.37420154263
2530,120440.29896817206
2531,239873.82477823386
2532,216196.96417665202
2533,202916.4335184771
2534,237273.79487839036
2535,271646.40163180145
2536,220416.76860005147
2537,207052.5449951541
2538,186267.26635151167
2539,186000.10988386217
2540,189948.29640891808
2541,185578.49960193917
2542,181153.68035014975
2543,133022.29380246974
2544,128821.89980977494
2545,137298.17660436017
2546,142553.46796262465
2547,135689.92272103002
2548,148157.2667661842
2549,163270.67947580552
2550,381274.7478608133
2551,145278.75437894184
2552,124435.5563194479
2553,94779.10217195282
2554,118004.77509879642
2555,115775.77785697761
2556,111914.72311657661
2557,121836.2040885842
2558,148731.6081467338
2559,141227.62613629334
2560,131870.37546518163
2561,125026.47149265684
2562,126943.35848402207
2563,140847.039386981
2564,165301.19024282348
2565,132513.66407427794
2566,152249.75413902834
2567,132002.63778019452
2568,175544.29205058026
2569,185583.35870963868
2570,119780.54493889626
2571,198288.71960934438
2572,144424.45578357062
2573,195827.77370906665
2574,229608.01843877058
2575,120598.21478139289
2576,124284.07720156401
2577,140217.27549750402
2578,99494.56997955848
2579,92339.36533505518
2580,132531.48046406027
2581,127881.09931256095
2582,115564.94524455094
2583,252344.63395331276
2584,160157.77345000248
2585,206107.32322770177
2586,207855.6264460438
2587,195364.8076383788
2588,132832.6930650079
2589,143413.20511563474
2590,212484.88186495315
2591,188343.88257654273
2592,221086.39307111374
2593,240293.23751221088
2594,168900.64146030875
2595,198938.3760139616
2596,319586.31972909963
2597,208680.43239346647
2598,256630.74943186677
2599,319911.005324991
2600,139063.53253975627
2601,148343.8205191422
2602,97958.1339143375
2603,100427.89828698926
2604,96674.23831194805
2605,101055.23156002372
2606,149854.22523945576
2607,175960.4259993861
2608,189336.70165614126
2609,157258.64771977736
2610,104803.74721084718
2611,146845.338834065
2612,149424.55985509575
2613,129565.3171171353
2614,127335.56879090355
2615,149605.52799012733
2616,134540.399697296
2617,175376.4669748729
2618,179634.998221722
2619,199476.33242514564
2620,180755.07055508211
2621,183755.90930173302
2622,188498.9861375446
2623,240032.7787057881
2624,289278.7274833447
2625,264050.2842521315
2626,171490.32820431024
2627,163187.866487059
2628,350072.3289090314
2629,360998.51088303357
2630,311732.6526020947
2631,369144.18778158637
2632,345620.4613870862
2633,275595.66932802094
2634,354478.8989519436
2635,152979.28901200768
2636,180965.42727755648
2637,166689.0794859691
2638,234898.53858931395
2639,174521.72873430917
2640,151101.58569813144
2641,115891.22370247287
2642,201073.90315419738
2643,112111.90349637945
2644,138173.4589014491
2645,105983.0753812717
2646,100993.55307453501
2647,105890.46351624967
2648,143874.68028365503
2649,140403.3308513751
2650,133573.27723144897
2651,152421.0932033547
2652,352747.009783788
2653,258359.5071486958
2654,269592.81460409885
2655,358677.76814198226
2656,304990.6531410567
2657,304932.7604200647
2658,265657.1918966444
2659,279844.0851910594
2660,327623.27085036103
2661,321476.8821375531
2662,342116.40850154334
2663,270404.47343178256
2664,261778.93869965276
2665,299774.51830044657
2666,273509.2391879698
2667,181308.5450985685
2668,185115.79240517804
2669,190145.01441069905
2670,274661.6612237777
2671,186535.68059453164
2672,193398.75607385722
2673,205865.071247074
2674,206414.96492113158
2675,175161.22584336848
2676,191478.221188374
2677,195814.92530695032
2678,236606.90363513914
2679,267863.40844941913
2680,271796.19808038033
2681,345702.29002262873
2682,305565.7104912106
2683,374865.2429705032
2684,302687.8133735561
2685,307026.05034294236
2686,253642.67684374226
2687,281479.39106981165
2688,224234.65091394554
2689,198181.23556969248
2690,348517.75401116913
2691,196340.26162197173
2692,130091.35893558156
2693,204138.38799302903
2694,132104.9056820165
2695,197184.3418744627
2696,189099.37476912714
2697,196581.9137650909
2698,198510.46425623278
2699,188476.0022266391
2700,176925.95024263006
2701,170384.0989297077
2702,125403.41340895949
2703,133072.0759998127
2704,137553.40056203326
2705,127100.67976885394
2706,124658.36268148632
2707,127088.1038131832
2708,132058.66912463194
2709,106368.15879932533
2710,127128.01607022162
2711,241678.9904794086
2712,324472.3103726282
2713,172776.69166689066
2714,161178.66559770607
2715,169708.38271432073
2716,163139.55997595785
2717,181659.2130691443
2718,225504.48821845875
2719,156066.76013196376
2720,162279.1752648341
2721,140696.66632493932
2722,162388.18826745942
2723,144675.80876218944
2724,130497.54647510612
2725,136524.1132174137
2726,144365.6771224122
2727,169478.59792297264
2728,163865.0150188698
2729,155207.87184238166
2730,141824.54475588535
2731,122820.16489581791
2732,120833.20441922467
2733,162901.94187372195
2734,155857.27058232168
