SK_ID_CURR,TARGET
102002,0.09604438126117507
102005,0.06672006113920102
102007,0.12343878136424567
102017,0.06326610089051961
102019,0.11319317441451013
102029,0.05699315272491622
102051,0.0886133698882142
102052,0.06166172620040991
102054,0.07316887831615687
102062,0.1080913757668322
102067,0.08753408958967011
102068,0.08346528171427868
102070,0.06939895063236858
102090,0.07032795569547241
102092,0.12040902814324313
102099,0.11945148526267625
102100,0.0492605811709112
102112,0.09491705127119501
102113,0.08586008774525782
102122,0.09385623993817144
102123,0.06757690724784603
102125,0.06611252683352369
102126,0.0863428638845848
102146,0.08694253015446284
102147,0.0908670882592098
102151,0.08801243477437459
102158,0.07315294816722906
102159,0.06874534003692115
102162,0.06637005895578853
102165,0.07195147232854557
102166,0.09466921179307856
102174,0.07171214997004337
102193,0.11520201579635796
102198,0.07211402586942346
102205,0.0873735114567304
102206,0.08104494541087165
102218,0.0818559050285806
102221,0.08383870054467751
102230,0.07891794667964933
102238,0.08675184356814018
102248,0.05214474525799654
102252,0.09659498366764843
102259,0.06458321508995818
102262,0.08961462855653037
102273,0.058711790298023064
102286,0.07061908060579379
102293,0.08034648019983569
102294,0.060887775509353606
102296,0.07683988694785973
102298,0.09609275313618226
102303,0.06518677743812787
102309,0.09139870560582199
102315,0.06145378962301745
102340,0.06590102294493033
102342,0.06749986473768578
102344,0.07120790616900634
102346,0.1126149036661072
102347,0.05763124805546727
102374,0.09479926151772756
102380,0.09563514299934556
102387,0.08536402723424331
102393,0.07154227859585319
102403,0.07861187796628107
102413,0.08990724251181244
102414,0.053317251691301686
102415,0.07553602541045819
102416,0.079854187961625
102439,0.08583390858860955
102441,0.0704649576778916
102443,0.07120868827841609
102444,0.07092095448646234
102445,0.12579636175540299
102448,0.06364198891798432
102449,0.08304375904823266
102450,0.1270771305413426
102456,0.07504737356766965
102458,0.08651725913787332
102459,0.07255148239739338
102465,0.05525231148797588
102470,0.11231439312328283
102471,0.06649722419034076
102475,0.11456209279151876
102476,0.10318249158372235
102506,0.07506034147491755
102509,0.06222005456282237
102519,0.07446599152969512
102522,0.06779116422020942
102545,0.07213735445034694
102549,0.10144956260687617
102562,0.05906538188428719
102563,0.07348667130113913
102568,0.10536841795628143
102582,0.09788273774480033
102592,0.05774958446385117
102597,0.08409150355600616
102605,0.09629473599753485
102614,0.0878291280770519
102617,0.08550896911627719
102634,0.06769556432272072
102652,0.07016975941669222
102655,0.04750529301802813
102671,0.05785098093358042
102694,0.07142365709244725
102701,0.10398103578780647
102703,0.055623241815074664
102704,0.06271473581526905
102713,0.04439930617503923
102720,0.09768570834034514
102731,0.061456900545049487
102733,0.07487272706931257
102749,0.1085946655451868
102755,0.06514317551206175
102763,0.06918234391232199
102770,0.10547889859737147
102772,0.09241910676958916
102799,0.08991957361237223
102838,0.07640517531253975
102854,0.06568251976930083
102862,0.11142150735601111
102863,0.08353476409882078
102867,0.0694499388931861
102868,0.06609352757948196
102878,0.07528792646983407
102887,0.08725977681664607
102898,0.10918552097463752
102904,0.07926766252050886
102912,0.10867719828681036
102919,0.06205969340644848
102927,0.0762088431363843
102932,0.08454078657855518
102933,0.12625224888207895
102935,0.056213361663438766
102958,0.09174266546243487
102969,0.09138953187145869
102971,0.06885110297528325
102975,0.06376492350142368
102979,0.0847890620589185
102982,0.05701060341819992
102987,0.09366449350568197
102989,0.08000174838609186
102995,0.07636638305372147
102996,0.07222780577385396
103000,0.05671190778477527
103001,0.09431967015229799
103004,0.07267295693843624
103010,0.07603703995939454
103025,0.095961793120373
103029,0.08977605172705658
103046,0.09144125942068353
103056,0.0652346479919671
103062,0.08115974023973882
103078,0.09878177005353599
103083,0.05284555729845874
103092,0.08697682257229894
103096,0.0803389200351182
103097,0.0920294365006188
103102,0.121175908174994
103112,0.08100614773096038
103132,0.05547072950946024
103144,0.08914148797981405
103145,0.07097929861945199
103146,0.06923659921178633
103147,0.09812052148428381
103158,0.07077222981428859
103171,0.10786217596303962
103173,0.06498028877950414
103184,0.08228848229606378
103195,0.09175595386959111
103196,0.061885672951803826
103206,0.07107481813491871
103230,0.0826329517921967
103231,0.10201942413695873
103232,0.08866315616467879
103239,0.09514294260220679
103240,0.08460459971385476
103243,0.07401753642588461
103252,0.09066859506060916
103258,0.08178123673959133
103259,0.08337878550111394
103279,0.06937147363167237
103280,0.05313167720157955
103286,0.07782141354960584
103287,0.11387858249081276
103290,0.08090089614347536
103298,0.09743221852392768
103315,0.04342092853448353
103319,0.06055189590132101
103334,0.11382285186184944
103336,0.08859155861662407
103345,0.08628110468976577
103368,0.07771778057474142
103371,0.10544541976023646
103377,0.07356606360638923
103398,0.06552105943265381
103404,0.059239133483623994
103408,0.09187502865698305
103410,0.06889103673674504
103418,0.06116554465985034
103420,0.11226622184848672
103432,0.09361038610515968
103433,0.06723016038934783
103436,0.056025414567748344
103440,0.08677673128857173
103453,0.07839318421601074
103459,0.09351344258786755
103460,0.06978297331480596
103461,0.059506443688937746
103462,0.09642774147636746
103473,0.08632472844333448
103474,0.05747132233658847
103475,0.09415428280330383
103478,0.10182335259794574
103480,0.08816513674182487
103484,0.05925128721525668
103494,0.07676220894979406
103513,0.10512860985997227
103515,0.08069197982555448
103516,0.1263043390215736
103525,0.09969220876891305
103541,0.11363336960572207
103544,0.06739959080436404
103562,0.11414267747234803
103570,0.15424341110745174
103572,0.12119644957482538
103574,0.0688555397484704
103575,0.08872602463956049
103591,0.09724945532555164
103594,0.06370459813946679
103609,0.06361071828120994
103613,0.06213138556019762
103614,0.06039804060474901
103615,0.05418201123583389
103624,0.09027757804607228
103625,0.13809483492843566
103628,0.11193881315787575
103629,0.06324907274584798
103647,0.07731506490802334
103648,0.09549818577436878
103651,0.07363159681374408
103658,0.055515141779139576
103668,0.07998535918101315
103669,0.07599779246263005
103676,0.08519221746624275
103682,0.07001792192678345
103683,0.05082981619190016
103689,0.06160841782485014
103725,0.053731344557303794
103733,0.08123166775512061
103744,0.049281223599806426
103762,0.09719830283211053
103771,0.09834262225492214
103773,0.05592872943469136
103783,0.10080550524909569
103784,0.08517611261872304
103808,0.052622553408173164
103812,0.06020208266658318
103813,0.08399398670468035
103814,0.06999370909814943
103818,0.12169430738710821
103824,0.08536736986657914
103828,0.05218619955856024
103830,0.07296667218013315
103840,0.06441130019233646
103842,0.09474052739692196
103847,0.10455149131686349
103848,0.09818368403920152
103851,0.05469730782001032
103854,0.1200926106452243
103857,0.15049724084530852
103861,0.04892490541948232
103862,0.08151594236790688
103865,0.07787451543826444
103870,0.0551486773276302
103876,0.07951410023896353
103891,0.1365543027957861
103908,0.06668776940205992
103914,0.07601689306615217
103918,0.08909598354804153
103940,0.0867764664005026
103963,0.10983574535200477
103966,0.09434740552208361
103971,0.10709202232124326
103980,0.09372825060833201
103984,0.06305189326531661
103985,0.07043656422858269
103998,0.11419947625662615
104019,0.06982426241258323
104026,0.07661955716251709
104035,0.10464500448056688
104044,0.06593346526973248
104045,0.08846994738229472
104047,0.08806193553589342
104051,0.05811521905866254
104058,0.07077823433347363
104063,0.062939182705829
104066,0.08372404647091646
104087,0.045336570723403316
104089,0.08097447371279293
104095,0.06658361360954271
104098,0.10550968861694625
104104,0.05214192618404263
104110,0.08780814131880667
104120,0.0679022326440708
104122,0.054348647186490844
104131,0.0796951185348302
104132,0.09671772000926024
104135,0.05586508800695463
104136,0.0822474024586082
104149,0.07787317441339348
104150,0.0736669216328939
104156,0.08697077637310453
104165,0.09739691267059221
104175,0.07623090532351467
104179,0.10367002448473846
104184,0.07957230633080148
104206,0.06212484817430579
104216,0.08967615088290315
104230,0.13250095509740287
104257,0.04747262490082023
104272,0.04928451556100335
104273,0.08529796258526871
104278,0.04646833550635347
104294,0.0915367731859714
104295,0.07936915028422327
104297,0.06703222054908801
104298,0.09622461862513747
104308,0.09664380560426974
104318,0.07681433254695788
104319,0.06232073356707514
104320,0.10988550341942571
104327,0.10456890630032258
104334,0.08580934802699347
104344,0.09907240838476551
104350,0.06883473178678505
104351,0.08378671340126019
104354,0.09920612266079235
104369,0.10612738422116953
104376,0.08890091285043597
104381,0.07650462914764035
104384,0.086378318728062
104391,0.05502768122451029
104394,0.09384552932452997
104398,0.1112821639659022
104402,0.07222020691841054
104408,0.06813952491046897
104409,0.05519256940296899
104410,0.11865084591006944
104412,0.0669299582319137
104417,0.09212606851378803
104424,0.07788333340617501
104426,0.05792153952953836
104435,0.07116561691963971
104445,0.07318635910962018
104458,0.047912220421666894
104460,0.08239752451776913
104466,0.07257316099656903
104472,0.10742055907713265
104473,0.09677682508184912
104479,0.050813559437581424
104480,0.06691843743658342
104482,0.10669613054186053
104499,0.04905043628949841
104501,0.04888985940979009
104502,0.07109067552875369
104506,0.07883314283500958
104510,0.05529693639032693
104512,0.06515250280984013
104520,0.1146832756714368
104528,0.10416067641213954
104529,0.08860330693745633
104541,0.08644432568336088
104578,0.06243555039479275
104584,0.07689703254766543
104588,0.09238311180455751
104602,0.0747091124521096
104610,0.05599350881569713
104611,0.0804564884763253
104618,0.10075261415646833
104620,0.07809914737601907
104622,0.054588001751573544
104624,0.05771212345740237
104625,0.09028945378436974
104634,0.12242674009525242
104639,0.09316272273557209
104646,0.06908408535953842
104647,0.07003748149556463
104652,0.056103450229841485
104670,0.07377098439352107
104677,0.06545473341253558
104685,0.09676067997773269
104691,0.08527680870959496
104696,0.06548846443763481
104699,0.054473526851834375
104712,0.10677274478956039
104714,0.07670706089562086
104717,0.0791999470741125
104718,0.07293155360229044
104740,0.07190327129409319
104741,0.08792096456915324
104743,0.044575812977493606
104744,0.09159793789474649
104747,0.09058647360165256
104767,0.07822763571337302
104772,0.16501796843254596
104776,0.12022653428788349
104779,0.06048067192896297
104814,0.0793839487026237
104815,0.07488360255846933
104830,0.09260572807115529
104831,0.10371257573567413
104833,0.09651707908879255
104839,0.06542721148676195
104840,0.0772907083056958
104860,0.09182038234336554
104861,0.04898711398934557
104866,0.07777791033065892
104870,0.06101202082293464
104877,0.08699850962886821
104878,0.055107655464677656
104879,0.07046935066641528
104880,0.08353541222934571
104899,0.07983056138680897
104906,0.05086021398307818
104907,0.10327577879466639
104913,0.07968200991553691
104916,0.09961578339098331
104921,0.08686163515367101
104930,0.07364657873556608
104931,0.08911702172396749
104936,0.09161838989650538
104937,0.08279514060620859
104942,0.07484060493238187
104943,0.0725178689076035
104969,0.09170104359810884
104972,0.12683597740746633
104988,0.08697532680699137
105013,0.08739634719730839
105015,0.08446354540388508
105019,0.066474278934755
105027,0.07510251498011439
105030,0.08693936641498438
105035,0.14319184614708877
105041,0.05770179052191965
105051,0.11142965267138134
105056,0.06072724869482752
105067,0.1602531603512846
105071,0.10020260835391524
105072,0.05724403429154328
105074,0.1171586979689811
105091,0.10235532549428526
105101,0.06771434820342896
105103,0.07860914249582655
105134,0.08494114188388321
105139,0.08431492801422623
105142,0.1146343047906824
105146,0.08700124644231591
105163,0.08015775724259105
105168,0.10212853800457138
105172,0.04652895520810483
105176,0.11596789446865409
105195,0.07354476340435638
105196,0.12410328159279858
105197,0.05387424935464375
105203,0.07664682859112845
105223,0.08446960585579978
105227,0.07874723841504948
105228,0.05728080945826906
105230,0.0897367658555423
105231,0.11670039002677829
105239,0.07296813362354806
105242,0.0911757473156509
105244,0.07476159154770039
105245,0.1017792470808598
105248,0.05197452945006757
105249,0.07684033099611406
105266,0.11188045438542828
105271,0.11071562406300654
105276,0.09660341771349798
105282,0.09407990922432602
105292,0.07252334673857537
105297,0.04430025633817038
105332,0.10481292050458856
105333,0.07087333615740157
105343,0.05691644774835608
105344,0.04865406474293397
105345,0.10727701923446165
105357,0.08645868853031397
105359,0.08003552531475215
105366,0.07129426952512351
105367,0.08717338930332828
105370,0.04243420565098197
105377,0.08576330145457535
105390,0.07808440087229959
105399,0.06114892137579174
105403,0.07096370229446695
105404,0.07780394104964924
105414,0.06608948155158562
105417,0.07837577629016138
105425,0.12400178491168237
105452,0.06643458858741386
105454,0.09083342339822938
105456,0.10768044437839833
105470,0.09063857954485197
105471,0.05151728412805286
105483,0.0772231979048157
105493,0.0941200791747267
105508,0.1138329501592859
105514,0.09185487612114422
105515,0.04979000771920645
105528,0.1242976572281614
105529,0.061225878334613515
105531,0.06318248975018496
105532,0.06686656978231863
105558,0.04620746311206734
105574,0.07879092558088621
105578,0.05413100566098014
105584,0.12893345471079495
105595,0.10234554094808114
105617,0.08800534988615996
105618,0.07050760387220387
105621,0.07065785206035399
105625,0.0743913882123353
105629,0.07968237223652398
105630,0.05845324111472712
105634,0.05606583502856432
105635,0.0888587509278002
105641,0.09354287597600536
105647,0.09321764005519084
105648,0.07767935158347326
105655,0.05589777733936037
105657,0.05849072577064278
105672,0.09792610023482902
105678,0.07672428276981255
105682,0.0696612907692735
105691,0.08370582294837509
105692,0.07482216496920946
105706,0.10788256372413729
105712,0.0901938860299771
105720,0.0840396351478669
105734,0.07392628645236471
105735,0.08208097410471629
105736,0.07873443848035223
105737,0.05675471367856665
105738,0.11412492030873504
105740,0.10658440438755848
105744,0.05281339435879583
105747,0.0913505090942755
105749,0.0985826094911537
105754,0.07941418225455307
105758,0.05793129785761232
105760,0.08121706757638514
105767,0.07289152658101981
105784,0.10206097979474522
105791,0.07575369884231688
105802,0.07777908697919873
105807,0.1189108050148114
105809,0.06394193362462834
105816,0.0866227986082245
105817,0.053521320643045864
105824,0.1155678869109619
105832,0.09276549056477965
105856,0.07012266178786136
105865,0.07052300821664581
105899,0.07243841482055444
105906,0.04687195095545366
105916,0.07973764387652502
105923,0.09661935746088456
105937,0.08506697262618082
105965,0.05573587315921279
105966,0.07830777968330348
105968,0.06385145036852587
105973,0.07360359225138484
105976,0.09965142718661534
105978,0.057229593295251194
105979,0.06792513547542298
105991,0.09016522316233666
105998,0.0765303016876302
105999,0.08492470542171349
106000,0.08690590134295398
106001,0.09181370453795837
106010,0.07043279755751168
106011,0.084247126246545
106013,0.10551950249266037
106015,0.07037063022006343
106026,0.05770613279123733
106032,0.05900100024457504
106035,0.08533798060882235
106040,0.07942720656922495
106041,0.11425413273897536
106044,0.052209097742698087
106053,0.09231972084348553
106054,0.059370539066697446
106065,0.10664191755487167
106081,0.06765272194017867
106083,0.07305147326854232
106087,0.08162585241319273
106090,0.08389009397497578
106101,0.042493800574955456
106102,0.10801094582936038
106109,0.07139384298816187
106116,0.06575845614119698
106150,0.06322515625875984
106155,0.14882768642385494
106166,0.07851472620201533
106176,0.07957686551359494
106189,0.0633228345899915
106199,0.10622656753706759
106205,0.0846598763932678
106206,0.07523706416123202
106211,0.07461380269687003
106214,0.057736984337875955
106216,0.0750793434965473
106217,0.08664958539405788
106225,0.07431812645066793
106249,0.059191195903508874
106256,0.06579394788553286
106258,0.06487353058199961
106261,0.09344338214484363
106262,0.10596197245051496
106264,0.05420484397381543
106271,0.0939218729112242
106276,0.06948549490225528
106277,0.08295676418052182
106286,0.09892129295697145
106293,0.05700362698722087
106295,0.06527022423804932
106296,0.08618616346047671
106297,0.11653220138261526
106298,0.08181935626076942
106311,0.0700797919643217
106314,0.10080980672246395
106320,0.10838924753396895
106334,0.09020422858598129
106346,0.06239266652180574
106347,0.06611482477075947
106349,0.075177517672541
106354,0.09645907670247818
106360,0.0491063404800728
106373,0.07733095030633573
106377,0.06152299480949567
106386,0.09620471444543925
106387,0.09538113675210341
106391,0.047790509556877865
106401,0.11522871503710677
106411,0.1040123855417076
106413,0.10495208630943169
106426,0.08697702256275928
106427,0.06529731660725438
106428,0.12110010727866842
106434,0.08676982148627628
106438,0.08444416497118454
106440,0.09007584870022928
106441,0.05938478062858664
106452,0.10989697689395744
106453,0.07354228373978218
106454,0.08234880327156185
106457,0.08578924385609565
106484,0.06251712069138837
106488,0.13813873768110516
106491,0.07281861596905886
106514,0.0776236230597069
106527,0.08004686303521003
106528,0.06573102358569896
106529,0.04607249943312591
106534,0.10169754432569705
106550,0.0991830128421276
106577,0.07003183226486032
106585,0.11898897593803051
106590,0.051635250307125256
106607,0.0654241871960936
106610,0.09378410222873339
106611,0.08430950418183353
106612,0.1102656532315162
106624,0.05722442732931946
106631,0.06614384560598748
106647,0.1567537719544315
106660,0.11153341981269052
106674,0.07749866839003984
106687,0.06152857132831322
106712,0.08457190217906885
106713,0.06706603591138433
106717,0.07025902361800415
106720,0.09242766606350392
106721,0.0837215677054355
106724,0.07687497072983822
106735,0.09723383757005664
106739,0.07177002077058577
106740,0.0688747567857345
106754,0.06883934076424932
106760,0.1317947513733884
106761,0.08813236871659196
106784,0.08745371525724444
106787,0.0746051901258814
106797,0.06503999540150426
106798,0.06495414223059573
106802,0.10795078796594233
106803,0.09017241598302961
106804,0.1358806275220478
106805,0.06894483398962725
106810,0.11654520640624605
106812,0.08547244709637804
106813,0.0559299961194422
106817,0.06309427634389074
106822,0.08775042789158129
106823,0.07875764919568717
106827,0.05757921091471037
106841,0.06217881595976605
106851,0.07564533369432722
106852,0.08884388952550307
106853,0.13411156926654885
106854,0.1395972486943634
106861,0.08619215048811765
106873,0.10406146833187056
106877,0.06343463077444207
106878,0.0704629269585157
106881,0.09602144037287123
106900,0.07038966080526637
106906,0.06055473202008698
106907,0.0764957204634894
106914,0.0843251825273901
106916,0.07826966088905968
106924,0.06493547063691643
106931,0.06905964240452929
106936,0.09478963808531651
106937,0.07227250053962139
106938,0.0700867338800858
106939,0.09476838929711869
106943,0.059047945268813115
106944,0.06434939811931178
106967,0.0977166229809581
106980,0.07995186742405089
106986,0.05618461189980442
106987,0.07503208142767515
106990,0.05620898584040193
107013,0.04707330926252761
107023,0.08699574461870598
107033,0.0528675254085638
107037,0.08941607740504373
107048,0.08943227803005716
107071,0.09491648556741705
107081,0.05336406603198498
107113,0.0784437262758266
107130,0.05641383305118628
107131,0.07574300710838468
107145,0.0778530789252753
107156,0.08285866614252022
107219,0.07127744758861604
107222,0.10697106649784162
107223,0.17693553193337774
107232,0.1108599546012552
107245,0.08665059896102488
107246,0.052143385240307184
107247,0.058852902020079194
107256,0.06507468126755198
107259,0.06255625091282184
107260,0.04092018586422922
107279,0.11564277798995505
107280,0.05930446309910828
107281,0.08420455827011461
107285,0.07566592863317045
107329,0.09599711328738449
107337,0.06820693697732588
107349,0.06444923388042349
107350,0.08291195246664677
107351,0.05079098559755786
107359,0.1358231232290199
107391,0.08632324736479981
107394,0.09744319867656798
107395,0.052473681486742044
107406,0.10094853304290027
107416,0.09932652443627724
107417,0.06857050373314717
107418,0.06151342700530944
107419,0.06486098158680591
107444,0.0739283088217795
107445,0.0897171176152065
107446,0.08243152284764418
107460,0.08290926775214152
107470,0.08460361137500601
107475,0.06436315434481195
107520,0.0766397221101016
107526,0.0823759221727186
107527,0.05149687293696941
107530,0.05894454665592441
107532,0.11547993396104649
107534,0.1021883890294055
107535,0.07080655665846601
107554,0.09771445027397169
107556,0.07625786783193483
107559,0.08768169501790712
107561,0.052918787025722294
107564,0.07248058360518243
107566,0.08358062796864042
107571,0.06993258295756517
107590,0.08475161088043066
107602,0.08879406475993726
107625,0.10697264764167742
107626,0.12135633860610531
107635,0.06663374384669907
107636,0.06726576241754102
107645,0.08900759595818855
107652,0.10030508313166511
107655,0.05218928112429659
107668,0.059206300542067714
107670,0.0659409666895076
107677,0.04814421742845485
107680,0.09864749132502032
107683,0.07701459269768042
107684,0.06110964975320905
107691,0.0745513089777532
107692,0.09742450219993808
107703,0.10499885257138131
107709,0.054686251845700404
107710,0.06435894233136977
107721,0.09009321157424335
107725,0.1007909679409964
107727,0.10720151901761289
107739,0.07914169133608057
107740,0.09804586654734836
107741,0.08114971862176687
107747,0.05920148492002461
107765,0.1272920603614208
107768,0.057084461478143736
107775,0.08446340199490701
107782,0.10380336876987926
107790,0.060677474877741944
107801,0.0738631479746339
107807,0.05663091811346155
107811,0.10481037075733998
107817,0.11159688804905293
107826,0.07231641181402303
107838,0.08327691096175216
107839,0.0699546811577543
107843,0.07198881707566163
107847,0.061101940031473935
107849,0.09570284158371926
107850,0.07576841202150429
107867,0.10282118967988532
107871,0.08267662974407401
107908,0.07823789891268006
107913,0.11176395603332193
107927,0.08787820803185199
107931,0.04601088333912434
107955,0.04819515724883355
107962,0.08212144223261451
107977,0.06970676167855556
107978,0.075733389378414
107993,0.06802789362166681
108010,0.07060764772787552
108016,0.09131462952396857
108018,0.114681200277861
108027,0.09967217537693429
108045,0.08655014166117796
108069,0.11158501168800378
108082,0.087635035761471
108089,0.08387359261894757
108092,0.06968297288613567
108106,0.06844957481200784
108112,0.07912628936055788
108120,0.10712886486247963
108122,0.14516637376489064
108135,0.11459054310324955
108170,0.0685273834364474
108171,0.08103927858155387
108177,0.05846997752655285
108180,0.10300430247375682
108183,0.07617508078177296
108184,0.05994522739667134
108185,0.07717348405250653
108192,0.08223168856847927
108195,0.09324318099371648
108196,0.10652436411209622
108218,0.06577225944314212
108219,0.11708423728892613
108243,0.0971714826289434
108249,0.05520985931402788
108251,0.04570842429505823
